Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,iPhone_12,iPhone_13,iPhone_14,iPhone_15,iPhone_16
2,"Apple iPhone 13 6.1"" A2482 Unlocked w/128GB (Blue) - Good",$266.00,2025-10-16,https://www.ebay.com/itm/375369057245,https://i.ebayimg.com/images/g/aWwAAOSwjjxmGW2u/s-l500.webp,128 GB,Good,False,iPhone 13,,True,,,
2,Apple iPhone 13 - 256GB - Unlocked - Excellent Refurbished - All Colors,$345.00,2025-03-18,https://www.ebay.com/itm/156802816073,https://i.ebayimg.com/images/g/SD4AAOSwgR9n11pZ/s-l500.webp,256 GB,Excellent,False,iPhone 13,,True,,,
2,"Apple iPhone 13 6.1"" A2482 Unlocked w/128GB (Red) - Good",$260.00,2025-10-16,https://www.ebay.com/itm/146523388648,https://i.ebayimg.com/images/g/nogAAOSwiGhoACdA/s-l500.webp,128 GB,Good,False,iPhone 13,,True,,,
2,Apple iPhone 13 512GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$335.95,2025-10-16,https://www.ebay.com/itm/304642516226,https://i.ebayimg.com/images/g/KWAAAOSw0q5lDb8E/s-l500.webp,512 GB,Very Good,False,iPhone 13,,True,,,
2,Apple iPhone 13 256GB Unlocked Good Condition - All Colors,$329.99,2025-10-16,https://www.ebay.com/itm/276216359280,https://i.ebayimg.com/images/g/48AAAOSwVwJmjZwL/s-l500.webp,256 GB,Good,False,iPhone 13,,True,,,
2,Apple iPhone 13 Pink 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-16,https://www.ebay.com/itm/127404799708,https://i.ebayimg.com/images/g/180AAeSwC01o-Chx/s-l500.webp,128 GB,Very Good,False,iPhone 13,,True,,,
2,Apple iPhone 13 I 128GB/256GB/512GB I UNLOCKED Smartphone Cellphone I FAIR,$297.00,2025-10-15,https://www.ebay.com/itm/256846098818,https://i.ebayimg.com/images/g/KLwAAOSw3Sdm22kh/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
2,Apple iPhone 13 128GB Unlocked Good Condition - All Colors,$289.99,2025-10-15,https://www.ebay.com/itm/285596736546,https://i.ebayimg.com/images/g/4LMAAOSwZQ1mjZt7/s-l500.webp,128 GB,Good,False,iPhone 13,,True,,,
2,Apple iPhone 13 128GB (Unlocked) - Midnight - Very Good Condition,$289.98,2025-10-15,https://www.ebay.com/itm/365846644780,https://i.ebayimg.com/images/g/PEMAAeSw6XZo974Q/s-l500.webp,128 GB,Very Good,False,iPhone 13,,True,,,
2,Apple iPhone 13 256GB (Unlocked) - Pink,$289.98,2025-10-15,https://www.ebay.com/itm/365924202474,https://i.ebayimg.com/images/g/cZwAAeSwSoVo783m/s-l500.webp,256 GB,Unknown,False,iPhone 13,,True,,,
2,Apple iPhone 13 128GB (Unlocked) - Midnight,$269.98,2025-10-15,https://www.ebay.com/itm/365846644872,https://i.ebayimg.com/images/g/qlQAAeSw5vVo79~U/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
2,Apple iPhone 13 (5G) - 256GB Green *UNLOCKED* [A2482] Excellent Refurbished,$332.99,2024-09-18,https://www.ebay.com/itm/145555776696,https://i.ebayimg.com/images/g/y18AAOSwHM1lXSdO/s-l500.webp,256 GB,Excellent,False,iPhone 13,,True,,,
2,Apple iPhone 13 - 128GB - Unlocked - Starlight - Good Refurbished,$250.00,2025-10-15,https://www.ebay.com/itm/226992170558,https://i.ebayimg.com/images/g/9NcAAeSwHVxo1WC9/s-l500.webp,128 GB,Good,False,iPhone 13,,True,,,
2,"Apple iPhone 13 6.1"" Unlocked 128GB (Midnight) A2482 - w/1 Year Warranty",$283.00,2025-10-15,https://www.ebay.com/itm/145680782763,https://i.ebayimg.com/images/g/nKMAAOSwerRl~H07/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
2,Apple iPhone 13 Blue 128GB Excellent - Refurbished  - Unlocked,$329.99,2025-10-14,https://www.ebay.com/itm/127404799797,https://i.ebayimg.com/images/g/ZgcAAeSwfuto9SzM/s-l500.webp,128 GB,Excellent,False,iPhone 13,,True,,,
2,Apple iPhone 13 Starlight 256GB Excellent - Refurbished  - Unlocked,$335.99,2025-10-14,https://www.ebay.com/itm/127264750114,https://i.ebayimg.com/images/g/GRcAAeSw8Z1o9htT/s-l500.webp,256 GB,Excellent,False,iPhone 13,,True,,,
2,iPhone 13 128GB - Blue - Unlocked,$299.99,2025-10-14,https://www.ebay.com/itm/306549464346,https://i.ebayimg.com/images/g/icMAAeSwIgVo7nR3/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
2,Apple iPhone 13 Midnight 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-14,https://www.ebay.com/itm/127404800229,https://i.ebayimg.com/images/g/qBcAAeSwz59o9S1s/s-l500.webp,128 GB,Very Good,False,iPhone 13,,True,,,
3,Apple iPhone 13 Midnight 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-14,https://www.ebay.com/itm/127404800229,https://i.ebayimg.com/images/g/qBcAAeSwz59o9S1s/s-l500.webp,128 GB,Very Good,False,iPhone 13,,True,,,
3,Apple iPhone 13 Blue 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-13,https://www.ebay.com/itm/127404799911,https://i.ebayimg.com/images/g/KAwAAeSwwfdo9S2J/s-l500.webp,128 GB,Very Good,False,iPhone 13,,True,,,
3,Apple iPhone 13 128GB Fully Unlocked ALL CARRIERS- VERY GOOD Condition,$287.99,2025-10-12,https://www.ebay.com/itm/226523060489,https://i.ebayimg.com/images/g/uVoAAOSwNx1lxQnL/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 128GB Midnight A2482 MLA23LL/A Unlocked Clean ESN Good (WG),$299.95,2025-10-12,https://www.ebay.com/itm/197762290390,https://i.ebayimg.com/images/g/BC0AAOSw2pBlU3Wp/s-l500.webp,128 GB,Good,False,iPhone 13,,True,,,
3,Apple iPhone 13 - 128GB 256GB 512GB - All Colors - Excellent Condition,$312.00,2025-10-12,https://www.ebay.com/itm/284789075414,https://i.ebayimg.com/images/g/rqsAAOSwLwZiar2B/s-l500.webp,128 GB,Excellent,False,iPhone 13,,True,,,
3,Apple iPhone 13 Green 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-12,https://www.ebay.com/itm/127404800352,https://i.ebayimg.com/images/g/Ir0AAeSwCB9o9S3E/s-l500.webp,128 GB,Very Good,False,iPhone 13,,True,,,
3,Apple iPhone 13  Fully Unlocked - 6.1inches - 128GB -  - Very Good,$339.00,2025-10-11,https://www.ebay.com/itm/134348851499,https://i.ebayimg.com/images/g/AIMAAeSwnGNopjxU/s-l500.webp,128 GB,Very Good,False,iPhone 13,,True,,,
3,Apple iPhone 13 A2482 128GB Blue (GSM+CDMA) Unlocked MLAE3LL/A C-G,$259.99,2025-10-11,https://www.ebay.com/itm/187633760402,https://i.ebayimg.com/images/g/MkIAAOSwgyBmyNkd/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 Unlocked (A2482) - Pristine Condition,$449.99,2024-07-29,https://www.ebay.com/itm/185534796754,https://i.ebayimg.com/images/g/HdIAAOSwZ6dmu9KY/s-l500.webp,Unknown,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 Blue 256GB Good - Refurbished  - Unlocked,$295.99,2025-10-10,https://www.ebay.com/itm/127325169871,https://i.ebayimg.com/images/g/L68AAeSwGS1o-Fyg/s-l500.webp,256 GB,Good,False,iPhone 13,,True,,,
3,Apple iPhone 13 A2482 128GB Blue (GSM+CDMA) Unlocked MLAE3LL/A,$269.99,2025-10-10,https://www.ebay.com/itm/186649958290,https://i.ebayimg.com/images/g/MkIAAOSwgyBmyNkd/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 Midnight 256GB Very Good - Refurbished  - Unlocked,$303.99,2025-10-09,https://www.ebay.com/itm/127264750088,https://i.ebayimg.com/images/g/1TAAAeSw8E5o57l5/s-l500.webp,256 GB,Very Good,False,iPhone 13,,True,,,
3,Apple iPhone 13 Midnight 256GB Good - Refurbished  - Unlocked,$283.99,2025-10-09,https://www.ebay.com/itm/127302962416,https://i.ebayimg.com/images/g/RbwAAeSwSmdo6F9a/s-l500.webp,256 GB,Good,False,iPhone 13,,True,,,
3,Apple iPhone 13 - 128GB - Green (Unlocked) - 85%+ Battery Excellent Condition,$309.00,2025-10-09,https://www.ebay.com/itm/335860920687,https://i.ebayimg.com/images/g/8v8AAOSwMGhnclPq/s-l500.webp,128 GB,Excellent,False,iPhone 13,,True,,,
3,Apple iPhone 13 Pink 256GB Excellent - Refurbished  - Unlocked,$335.99,2025-10-09,https://www.ebay.com/itm/127410960971,https://i.ebayimg.com/images/g/hJMAAeSw-L5o-XUd/s-l500.webp,256 GB,Excellent,False,iPhone 13,,True,,,
3,Apple iPhone 13 128gb Midnight - Unlocked C Grade *Read Desc*,$260.00,2025-10-09,https://www.ebay.com/itm/406251064442,https://i.ebayimg.com/images/g/DpoAAeSwDNdo2vKC/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 128gb Midnight - Unlocked Grade C,$259.95,2025-10-08,https://www.ebay.com/itm/406270308972,https://i.ebayimg.com/images/g/pXcAAeSwr89o5Zhd/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,"Apple iPhone 13 256GB Unlocked 6.1"" (Green) A2482 - w/1 Year Warranty",$339.00,2025-10-08,https://www.ebay.com/itm/376587381699,https://i.ebayimg.com/images/g/zNQAAeSwO3Fo3Bk5/s-l500.webp,256 GB,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 128GB 5G BLACK Smartphone(Verizon UNLOCKED GSM)AT&T VERY GOOD,$279.88,2025-10-08,https://www.ebay.com/itm/205467806360,https://i.ebayimg.com/images/g/e7oAAOSwwpJn~s~o/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 256GB Midnight – Unlocked – Very Good Condition,$334.00,2025-09-01,https://www.ebay.com/itm/157241548709,https://i.ebayimg.com/images/g/3ZoAAeSwy6ponLXO/s-l500.webp,256 GB,Very Good,False,iPhone 13,,True,,,
3,APPLE IPHONE 13 128GB 256GB 512GB (UNLOCKED) ✅ALL ORIGINAL PART✅❖EXCELLENT❖,$379.95,2025-10-08,https://www.ebay.com/itm/326397892365,https://i.ebayimg.com/images/g/yLIAAOSwCa9nfeyd/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 - 256GB Black - Fully Unlocked - Excellent Condition,$431.00,2025-10-08,https://www.ebay.com/itm/267116229056,https://i.ebayimg.com/images/g/H-wAAeSwrNRo3YpT/s-l500.webp,256 GB,Excellent,False,iPhone 13,,True,,,
3,Apple iPhone 13 A2482 128GB Midnight (GSM+CDMA) Unlocked MLA23LL/A,$269.99,2025-10-08,https://www.ebay.com/itm/186649931979,https://i.ebayimg.com/images/g/5uUAAOSwA3lmyNCB/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 5G 128GB Factory Unlocked - Starlight NLA43LL/A iOS Smartphone,$289.00,2025-10-07,https://www.ebay.com/itm/336191399784,https://i.ebayimg.com/images/g/FIsAAeSw3-Fo0MFm/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,"Apple iPhone 13 128GB Unlocked 6.1"" OLED 4GB 12MP WiFi 6 NFC 5G Starlight",$269.99,2025-03-24,https://www.ebay.com/itm/197085893048,https://i.ebayimg.com/images/g/XhYAAOSwOmpmAeiR/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 128GB Fully Unlocked All Colors - Excellent Condition,$348.99,2025-10-06,https://www.ebay.com/itm/175770309759,https://i.ebayimg.com/images/g/SEAAAOSwBp1kjNQ9/s-l500.webp,128 GB,Excellent,False,iPhone 13,,True,,,
3,Apple iPhone 13 128GB Midnight Unlocked - Good,$277.49,2025-10-06,https://www.ebay.com/itm/334950407216,https://i.ebayimg.com/images/g/-5IAAeSwluho-Ygm/s-l500.webp,128 GB,Good,False,iPhone 13,,True,,,
3,Apple iPhone 13 - 256GB - Fully Unlocked (2021),$304.97,2025-10-06,https://www.ebay.com/itm/116454458004,https://i.ebayimg.com/images/g/xeEAAOSwBF5nhS7Z/s-l500.webp,256 GB,Unknown,False,iPhone 13,,True,,,
3,iPhone 13 – Unlocked – Black – 128GB – Excellent Condition!,$355.00,2025-10-06,https://www.ebay.com/itm/157241342181,https://i.ebayimg.com/images/g/y7sAAeSwskponJ~r/s-l500.webp,128 GB,Excellent,False,iPhone 13,,True,,,
3,Apple iPhone 13 Blue 256GB Excellent - Refurbished  - Unlocked,$323.99,2025-10-05,https://www.ebay.com/itm/127198528368,https://i.ebayimg.com/images/g/4t0AAeSwPPJo5qjd/s-l500.webp,256 GB,Excellent,False,iPhone 13,,True,,,
3,Apple iPhone 13 256GB Midnight Black Fully Unlocked - 85%+ Battery Very Good,$309.00,2025-10-05,https://www.ebay.com/itm/335821736107,https://i.ebayimg.com/images/g/0CwAAOSwHHRoMCZq/s-l500.webp,256 GB,Very Good,False,iPhone 13,,True,,,
3,iPhone 13 - Factory Unlocked - 128GB - Black - Good,$300.00,2025-10-04,https://www.ebay.com/itm/276265311580,https://i.ebayimg.com/images/g/1eAAAOSwzQliIPaw/s-l500.webp,128 GB,Good,False,iPhone 13,,True,,,
3,Apple iPhone 13 Red 128GB Excellent - Refurbished  - Unlocked,$329.99,2025-10-03,https://www.ebay.com/itm/127404799882,https://i.ebayimg.com/images/g/aLcAAeSwOI9o9Sz7/s-l500.webp,128 GB,Excellent,False,iPhone 13,,True,,,
3,APPLE IPHONE 13 128GB UNLOCKED--PINK--GOOD REFURBISHED,$289.99,2025-03-27,https://www.ebay.com/itm/226628445442,https://i.ebayimg.com/images/g/8lIAAOSwJf5nxjqI/s-l500.webp,128 GB,Unknown,False,iPhone 13,,True,,,
3,Apple iPhone 13 (5G) - 512GB Green *UNLOCKED* [A2482] Very Good Refurbished,$267.99,2025-10-02,https://www.ebay.com/itm/146869257126,https://i.ebayimg.com/images/g/L-sAAOSwJ0xlsVQ-/s-l500.webp,512 GB,Very Good,False,iPhone 13,,True,,,
1,Apple iPhone 14 128GB Unlocked - Excellent,$327.95,2025-10-22,https://www.ebay.com/itm/364506177072,https://i.ebayimg.com/images/g/7lIAAOSwy4dkW9k4/s-l500.webp,128 GB,Excellent,False,iPhone 14,,,True,,
1,Apple iPhone 14 Purple 128GB Good - Refurbished  - Unlocked,$302.99,2025-10-22,https://www.ebay.com/itm/127180582887,https://i.ebayimg.com/images/g/AVMAAeSw0TBo-Ysm/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 256GB Unlocked - Excellent,$365.95,2025-10-22,https://www.ebay.com/itm/387044697741,https://i.ebayimg.com/images/g/7lIAAOSwy4dkW9k4/s-l500.webp,256 GB,Excellent,False,iPhone 14,,,True,,
1,Apple iPhone 14 - 128GB - Midnight - Unlocked - 100% BATTERY,$349.99,2025-10-22,https://www.ebay.com/itm/267403499661,https://i.ebayimg.com/images/g/MrEAAeSwbVhox2Wc/s-l500.webp,128 GB,Unknown,False,iPhone 14,,,True,,
1,"Apple iPhone 14 5G (256GB,6GB) 6.1"" OLED, 5G / 4G LTE Global Fully Unlocked",$349.99,2025-07-14,https://www.ebay.com/itm/156476959244,https://i.ebayimg.com/images/g/Y8EAAeSwj71o8UGD/s-l500.webp,256 GB,Unknown,False,iPhone 14,,,True,,
1,Apple iPhone 14 - A2649 - Unlocked - 128GB Midnight Black - Excellent,$322.99,2025-10-22,https://www.ebay.com/itm/146768397701,https://i.ebayimg.com/images/g/kWEAAOSwXXNllzR8/s-l500.webp,128 GB,Excellent,False,iPhone 14,,,True,,
1,Apple iPhone 14 A2649 (Fully Unlocked) 128GB Midnight (Excellent),$311.99,2025-10-22,https://www.ebay.com/itm/286883381371,https://i.ebayimg.com/images/g/tI0AAeSwV8Jo8r8C/s-l500.webp,128 GB,Excellent,False,iPhone 14,,,True,,
1,Apple iPhone 14 - 128gb - Blue (Unlocked) B-Stock,$319.98,2025-10-22,https://www.ebay.com/itm/156674771732,https://i.ebayimg.com/images/g/rKYAAOSwyo1neCJn/s-l500.webp,128 GB,Unknown,False,iPhone 14,,,True,,
1,Apple iPhone 14 512GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$396.95,2025-10-22,https://www.ebay.com/itm/304852332160,https://i.ebayimg.com/images/g/-NIAAOSwhadlQW-Y/s-l500.webp,512 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB - Fully Unlocked - VERY GOOD Condition,$317.99,2025-10-22,https://www.ebay.com/itm/226447947273,https://i.ebayimg.com/images/g/27QAAOSwlytnnrVO/s-l500.webp,128 GB,Unknown,False,iPhone 14,,,True,,
1,"Apple iPhone 14, 128GB, Network Unlocked - Excellent Condition",$320.65,2025-10-22,https://www.ebay.com/itm/355095079593,https://i.ebayimg.com/images/g/t4gAAOSwm-1lJIwm/s-l500.webp,128 GB,Excellent,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$312.95,2025-10-22,https://www.ebay.com/itm/295504908552,https://i.ebayimg.com/images/g/tu8AAOSw0rhlDcKu/s-l500.webp,128 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 256GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,$321.95,2025-10-22,https://www.ebay.com/itm/304844617169,https://i.ebayimg.com/images/g/ARcAAOSwuVRl6yve/s-l500.webp,256 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14+ A2632 256GB Unlocked Very Good Condition,$348.53,2025-10-22,https://www.ebay.com/itm/355896550260,https://i.ebayimg.com/images/g/EtYAAOSwmwRnZc~y/s-l500.webp,256 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 5G 128GB 256GB 512GB Fully Unlocked Good Grade,$266.99,2025-10-22,https://www.ebay.com/itm/297325388489,https://i.ebayimg.com/images/g/e6AAAOSwfApjyY6J/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB Unlocked - Very Good,$313.95,2025-10-22,https://www.ebay.com/itm/386156949904,https://i.ebayimg.com/images/g/7lIAAOSwy4dkW9k4/s-l500.webp,128 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB Network Unlocked Very Good Condition,$298.22,2025-10-22,https://www.ebay.com/itm/355095070816,https://i.ebayimg.com/images/g/xSYAAOSwLd5lJIrP/s-l500.webp,128 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 - 128GB - Factory Unlocked - Very Good Condition,$319.99,2025-10-22,https://www.ebay.com/itm/146002976017,https://i.ebayimg.com/images/g/W84AAOSwklpm2LM5/s-l500.webp,128 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 Starlight 256GB Good - Refurbished  - Unlocked,$318.99,2025-10-22,https://www.ebay.com/itm/127195098325,https://i.ebayimg.com/images/g/JDoAAeSwyUho-P~E/s-l500.webp,256 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 Purple 256GB Good - Refurbished  - Unlocked,$318.99,2025-10-22,https://www.ebay.com/itm/127426572920,https://i.ebayimg.com/images/g/8QIAAeSwsQ5o-Pkr/s-l500.webp,256 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 - 128GB 256GB 512GB - All Colors - Very Good Condition,$314.00,2025-10-22,https://www.ebay.com/itm/285828458164,https://i.ebayimg.com/images/g/kVYAAOSwo6BmKR-M/s-l500.webp,128 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB Fully Unlocked - Good,$289.99,2025-10-22,https://www.ebay.com/itm/326655214902,https://i.ebayimg.com/images/g/Xp8AAOSwjx1oE6LS/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 A2649 Unlocked 128GB Blue Good,$285.99,2025-10-22,https://www.ebay.com/itm/176452219744,https://i.ebayimg.com/images/g/SroAAOSwqyhmhAQH/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,"iPhone 14, 128GB, Unlocked, Midnight, MPUA3LL/A",$329.95,2025-10-22,https://www.ebay.com/itm/197789496274,https://i.ebayimg.com/images/g/56MAAeSw419o9rkY/s-l500.webp,128 GB,Unknown,False,iPhone 14,,,True,,
1,Apple iPhone 14+ A2632 128GB Unlocked Very Good Condition,$317.49,2025-10-22,https://www.ebay.com/itm/355896547023,https://i.ebayimg.com/images/g/2doAAOSwyUNnZdBv/s-l500.webp,128 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 Starlight 128GB Good - Refurbished  - Unlocked,$302.99,2025-10-22,https://www.ebay.com/itm/127187183523,https://i.ebayimg.com/images/g/B-IAAeSwHaJo-XcD/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 A2649 Unlocked 128GB Midnight Good,$303.40,2025-10-22,https://www.ebay.com/itm/186531733002,https://i.ebayimg.com/images/g/WogAAOSwtYBmgwcN/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,$330.95,2025-10-22,https://www.ebay.com/itm/295504908644,https://i.ebayimg.com/images/g/u3UAAOSwMkdkwnXP/s-l500.webp,128 GB,Excellent,False,iPhone 14,,,True,,
1,Apple iPhone 14 Blue 128GB Good - Refurbished  - Unlocked,$302.99,2025-10-22,https://www.ebay.com/itm/127195098338,https://i.ebayimg.com/images/g/8mgAAeSwr5do-Ygh/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 - 128GB - Midnight - Unlocked - 99% BATTERY,$359.99,2025-09-30,https://www.ebay.com/itm/267414964522,https://i.ebayimg.com/images/g/MrEAAeSwbVhox2Wc/s-l500.webp,128 GB,Unknown,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB Unlocked - Excellent,$326.99,2025-10-22,https://www.ebay.com/itm/326655215355,https://i.ebayimg.com/images/g/Xp8AAOSwjx1oE6LS/s-l500.webp,128 GB,Excellent,False,iPhone 14,,,True,,
1,Apple iPhone 14 Red 128GB Good - Refurbished  - Unlocked,$302.99,2025-10-22,https://www.ebay.com/itm/127392504453,https://i.ebayimg.com/images/g/YLEAAeSwdexo-XCe/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,$298.95,2025-10-22,https://www.ebay.com/itm/304820253220,https://i.ebayimg.com/images/g/n5YAAOSwjGFlGs6i/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 Purple 256GB Very Good - Refurbished  - Unlocked,$338.99,2025-10-22,https://www.ebay.com/itm/127309135624,https://i.ebayimg.com/images/g/~50AAeSwb25o9tvV/s-l500.webp,256 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 Starlight 256GB Very Good - Refurbished  - Unlocked,$338.99,2025-10-22,https://www.ebay.com/itm/127382379519,https://i.ebayimg.com/images/g/kf4AAeSwXVho92y0/s-l500.webp,256 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 - 128GB - Purple (Unlocked) - Excellent Condition,$329.00,2025-10-22,https://www.ebay.com/itm/335906077583,https://i.ebayimg.com/images/g/nccAAOSwGBNn-Jqa/s-l500.webp,128 GB,Excellent,False,iPhone 14,,,True,,
1,"iPhone 14, 128GB, Unlocked, Midnight, MPUA3LL/A",$299.95,2025-10-22,https://www.ebay.com/itm/197789488510,https://i.ebayimg.com/images/g/XAcAAeSwFWxo9raT/s-l500.webp,128 GB,Unknown,False,iPhone 14,,,True,,
1,Apple iPhone 14 - 128GB - (Unlocked) - A2649 - Good Condition - All Colors,$285.00,2025-10-21,https://www.ebay.com/itm/297668907584,https://i.ebayimg.com/images/g/5xYAAeSwfzNohCid/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 A2649 Unlocked 256GB Midnight Good,$311.82,2025-10-21,https://www.ebay.com/itm/186589031975,https://i.ebayimg.com/images/g/f0sAAOSwwjZmoTUp/s-l500.webp,256 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 A2649 (Fully Unlocked) 128GB Midnight (Good),$334.99,2025-10-21,https://www.ebay.com/itm/286883435404,https://i.ebayimg.com/images/g/T-UAAeSwgfNo8sfP/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 Red 256 Good - Refurbished  - Unlocked,$318.99,2025-10-21,https://www.ebay.com/itm/127433141816,https://i.ebayimg.com/images/g/V6YAAeSwTodo-Dzd/s-l500.webp,Unknown,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 Blue 256GB Good - Refurbished  - Unlocked,$318.99,2025-10-21,https://www.ebay.com/itm/127370266292,https://i.ebayimg.com/images/g/mO8AAeSwCfNo96pt/s-l500.webp,256 GB,Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 Starlight 128GB Excellent - Refurbished  - Unlocked,$342.99,2025-10-21,https://www.ebay.com/itm/127403430014,https://i.ebayimg.com/images/g/BdkAAeSwk-do-Mg7/s-l500.webp,128 GB,Excellent,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB - Fully Unlocked  - EXCELLENT Condition,$329.99,2025-10-21,https://www.ebay.com/itm/326422597792,https://i.ebayimg.com/images/g/uOMAAOSwLjtninPj/s-l500.webp,128 GB,Unknown,False,iPhone 14,,,True,,
1,Apple iPhone 14 - 128GB - Unlocked - Excellent Refurbished -All Color(eSim Only),$365.00,2025-03-24,https://www.ebay.com/itm/156605945770,https://i.ebayimg.com/images/g/P1YAAOSwSlhnbu3p/s-l500.webp,128 GB,Excellent,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB Smartphone A2649 Fully Unlocked Very Good,$325.00,2025-10-21,https://www.ebay.com/itm/226078624637,https://i.ebayimg.com/images/g/RLkAAOSwjKhmHvZU/s-l500.webp,128 GB,Very Good,False,iPhone 14,,,True,,
1,Apple iPhone 14 - (Unlocked) - 256GB - A2649 - All Colors - Excellent,$369.00,2025-10-21,https://www.ebay.com/itm/365694882211,https://i.ebayimg.com/images/g/ctEAAOSwW51kk0P0/s-l500.webp,256 GB,Excellent,False,iPhone 14,,,True,,
1,Apple iPhone 14 - 128GB - Blue (Unlocked) - 85%+ Battery Very Good Condition,$319.00,2025-10-21,https://www.ebay.com/itm/335906047315,https://i.ebayimg.com/images/g/8hYAAOSwptxnuDbX/s-l500.webp,128 GB,Very Good,False,iPhone 14,,,True,,
1,"Apple iPhone 14, 128GB-256GB-512GB, Unlocked - Refurbished B Grade",$319.99,2025-10-21,https://www.ebay.com/itm/236252739956,https://i.ebayimg.com/images/g/tzUAAOSw1p5kB1Fw/s-l500.webp,128 GB,Unknown,False,iPhone 14,,,True,,
1,Apple iPhone 14 128GB Unlocked - Good,$299.95,2025-10-21,https://www.ebay.com/itm/405418548969,https://i.ebayimg.com/images/g/7lIAAOSwy4dkW9k4/s-l500.webp,128 GB,Good,False,iPhone 14,,,True,,
1,"Apple iPhone 14 128GB Unlocked 90%+ Battery 6.1"" (Starlight) A2649 w/Warranty",$344.94,2025-10-21,https://www.ebay.com/itm/357762474686,https://i.ebayimg.com/images/g/KtAAAeSwZBJo8Qze/s-l500.webp,128 GB,Unknown,False,iPhone 14,,,True,,
